id,name
1037,Philip Kaufman
1038,Andy Sidaris
1039,Aaron Nee
1040,Sam Wanamaker
1041,Drew Daywalt
1042,Harley Cokeliss
1043,Dean DeBlois
1044,Robert Butler
1045,Simon Wells
1046,Peggy Holmes
1047,Michael D. Olmos
1048,John Henderson
1049,Jon Wright
1050,Shusuke Kaneko
1051,Abdul Malik Abbott
1052,Roar Uthaug
1053,Robert Letterman
1054,Dave Filoni
1055,Mic Rodgers
1056,Hayao Miyazaki
1057,Hoyt Yeatman
1058,Arna Selznick
1059,Stev Elam
1060,K.C. Bascombe
1061,Rowdy Herrington
1062,Ole Christian Madsen
1063,J. Lee Thompson
1064,Victor Fleming
1065,Adam Bhala Lough
1066,Brett Leonard
1067,Noam Murro
1068,Tony Jaa
1069,Tom Gries
1070,Scott Silver
1071,Clark Johnson
1072,Arthur Marks
1073,Anthony Silverston
1074,Robert Markowitz
1075,Bruce Beresford
1076,Roland Suso Richter
1077,Jonathan Kesselman
1078,Brian A. Metcalf
1079,Christian Duguay
1080,Harold Young
1081,Jalmari Helander
1082,Jon Watts
1083,Caleb Deschanel
1084,Lucy Walker
1085,Eddie Murphy
1086,Paolo Virz
1087,Robert Meyer Burnett
1088,Cameron Crowe
1089,Eli Roth
1090,Jeong Byeong-gil
1091,Alfred Hitchcock
1092,Paola di Florio
1093,James Mather
1094,Thomas J. Wright
1095,Steve Purcell (II)
1096,Edward Bernds
1097,Dennis Hopper
1098,Chris Browne
1099,Mick Jackson
1100,Prachya Pinkaew
1101,David Butler
1102,Brad Silberling
1103,Lawrence Kasdan
1104,Zhang Zhiliang
1105,Ethan Maniquis
1106,Shirish Kunder
1107,Jonathan Hensleigh
1108,Nicolai Fuglsig
1109,Mike Sears
1110,Greg McLean
1111,Adam Shankman
1112,James Dodson
1113,King Vidor
1114,Geoff Marslett
1115,Bertrand Tavernier
1116,John M. Maclean
1117,Gavin O'Connor
1118,Kaige Chen
1119,James Tucker
1120,Roel Rein
1121,Kim Seong-hun
1122,Lori Silverbush
1123,Jeff Celentano
1124,Duncan Gibbins
1125,Roy Hin Yeung Chow
1126,Ping He
1127,Kelly Aysbury
1128,Danny Cannon
1129,Grard Krawczyk
1130,Peter Hunt
1131,Kelsie Kullman
1132,Craig Mazin
1133,Samuel Fuller
1134,Donovan Cook
1135,Malcolm Ingram
1136,John Madden
1137,Michael Almereyda
1138,Anders Thomas Jensen
1139,Daniel Mann
1140,David McNally
1141,David S. Ward
1142,Julia Loktev
1143,Andy Cheng
1144,David Bond
1145,David Twohy
1146,Jeff Unay
1147,Brian Helgeland
1148,Peter Richardson
1149,Shawn Crahan
1150,Jabbar Raisani
1151,Alister Grierson
1152,Joel Conroy
1153,Richard Franklin
1154,Jay Chandrasekhar
1155,Larry Bishop
1156,Henry Saine
1157,Tom Gustafson
1158,Scott Wiper
1159,Colin Strause
1160,Neil Jordan
1161,J.J. Abrams
1162,Cate Shortland
1163,Sarik Andreasyan
1164,Sanjay Gadhvi
1165,Chi-kin Kwok
1166,Anthony C. Ferrante
1167,Moustapha Akkad
1168,Paul Hunter
1169,Jack Baran
1170,Peter Skillman Odiorne
1171,Andy Wilson
1172,Wing-cheong Law
1173,Anthony Powell
1174,Thomas Bezucha
1175,Paul Newman
1176,Christopher McQuarrie
1177,Frank Coraci
1178,Rod Daniel
1179,Pasha Patriki
1180,Jeremy Rush
1181,James Foley
1182,Jules Dassin
1183,Hector Babenco
1184,Fred Cavay
1185,Andy Fickman
1186,Russ Meyer
1187,Keoni Waxman
1188,Jim Weedon
1189,Cary Murnion
1190,Seung-wan Ryoo
1191,Ngai Choi Lam
1192,Siddharth Anand
1193,Edgar G. Ulmer
1194,Michael Schultz
1195,Matthew Holmes (VI)
1196,Stuart Millar
1197,Willard Hyuck
1198,Alan J. Pakula
1199,Jorge Montesi
1200,Oliver Parker
1201,James Gray
1202,David Green
1203,Dennie Gordon
1204,Dick Maas
1205,Rupert Wyatt
1206,Nick Love
1207,Mike Thurmeier
1208,Lo Wei
1209,Ryuhei Kitamura
1210,John Schultz
1211,Andr Ovredal
1212,Cameron Labine
1213,Ilya Naishuller
1214,James Hill
1215,George Trumbull Miller
1216,Adam Smith
1217,Mabrouk El Mechri
1218,Andrew Haigh
1219,Shinji Higuchi
1220,Clarence Yiu-leung Fok
1221,Dean Parisot
1222,Kazuya Murata
1223,Dito Montiel
1224,Abel Ferry
1225,Steven E. de Souza
1226,Peter George
1227,Fabin Bielinsky
1228,Don Michael Paul
1229,Noel Clarke
1230,Cess Silvera
1231,Wayne Wang
1232,Travis Knight (II)
1233,Ruben Fleischer
1234,Duwayne Dunham
1235,Tetsuya Nomura
1236,Brian Robbins
1237,Danny Leiner
1238,Scott Derrickson
1239,Terry Jones
1240,Peter Atencio
1241,Ekachai Uekrongtham
1242,David Caesar
1243,Hong-jin Na
1244,Gary Fleder
1245,Cdric Jimenez
1246,Steve Anderson
1247,David Worth
1248,John Hamburg
1249,Brian Koppelman
1250,John Wayne
1251,Leonard Nimoy
1252,Robert Boris
1253,Mimi Leder
1254,Jim Mickle
1255,Eric 'Bibo' Bergeron
1256,Stephen Frears
1257,Greg Marcks
1258,Timo Vuorensola
1259,Director X.
1260,Andrew Adamson
1261,Duilio Coletti
1262,Nadia Tass
1263,William A. Graham
1264,Michael Karbelnikoff
1265,Jean-Claude Van Damme
1266,Barry Cook
1267,Raman Hui
1268,Joseph Ruben
1269,Anthony Stacchi
1270,Jean-Jacques Beineix
1271,John Bruno
1272,Jong-bin Yun
1273,George P. Cosmatos
1274,Haofeng Xu
1275,Jeff Kanew
1276,Stephen Anderson
1277,Damian Lee
1278,Paul Hyett
1279,Craig Goodwill
1280,Gregor Jordan
1281,Ray Griggs
1282,Paul Michael Glaser
1283,Burny Mattinson
1284,Lim Sang-soo
1285,Bill Condon
1286,Frank Marshall
1287,Sam Wood
1288,Myung-se Lee
